vehicle_id,timestamp,speed_kmh,battery_pct,motor_temp_c,lat,lon,fault_code
FP-0013,2026-06-11T12:56:00.000Z,25.1,66.26,17.7,-37.878401,144.909506,
FP-0014,2026-06-11T12:56:00.000Z,55.3,81.99,53.0,-37.603452,145.069279,
FP-0015,2026-06-11T12:56:00.000Z,26.6,65.62,75.5,-37.626138,144.459877,
FP-0016,2026-06-11T12:56:00.000Z,14.2,78.1,108.4,-37.428147,144.954199,F-MOT-TEMP
FP-0017,2026-06-11T12:56:00.000Z,67.7,79.94,59.3,-38.016746,144.315879,
FP-0018,2026-06-11T12:56:00.000Z,12.4,77.4,51.4,-38.087497,145.165767,
FP-0019,2026-06-11T12:56:00.000Z,0.0,86.25,50.4,-37.242614,144.798406,
FP-0021,2026-06-11T12:56:00.000Z,38.7,50.78,67.8,-38.052383,144.741098,
FP-0022,2026-06-11T12:56:00.000Z,38.9,83.46,31.4,-37.365574,145.055655,
FP-0023,2026-06-11T12:56:00.000Z,0.0,73.64,22.6,-37.495839,145.720441,
FP-0024,2026-06-11T12:56:00.000Z,57.5,82.38,64.2,-37.958629,144.711816,
FP-0025,2026-06-11T12:56:00.000Z,67.3,75.89,75.2,-37.573173,145.230032,
FP-0026,2026-06-11T12:56:00.000Z,0.0,81.78,54.6,-37.319558,145.193353,
FP-0027,2026-06-11T12:56:00.000Z,0.0,73.48,20.1,-37.939999,145.143329,
FP-0028,2026-06-11T12:56:00.000Z,NaN,20.02,34.0,-37.550324,144.924276,F-BAT-LOW
FP-0029,2026-06-11T12:56:00.000Z,0.0,76.75,13.1,-37.784501,145.555074,
FP-0030,2026-06-11T12:56:00.000Z,22.2,75.89,45.7,-37.879767,144.862045,
FP-0031,2026-06-11T12:56:00.000Z,0.0,35.04,19.9,-37.800336,144.700367,
FP-0032,2026-06-11T12:56:00.000Z,0.0,63.78,46.1,-37.386108,145.005822,
FP-0033,2026-06-11T12:56:00.000Z,0.0,35.99,22.5,-37.422453,145.110163,
FP-0035,2026-06-11T12:56:00.000Z,14.3,14.77,42.5,-37.877301,144.410691,
FP-0036,2026-06-11T12:56:00.000Z,32.3,69.73,48.9,-37.801564,144.341303,
FP-0037,2026-06-11T12:56:00.000Z,0.0,59.08,30.3,-38.013513,144.790629,
FP-0038,2026-06-11T12:56:00.000Z,46.3,34.96,63.2,-37.525345,145.473128,
FP-0039,2026-06-11T12:56:00.000Z,69.9,38.02,75.7,-37.641761,145.102377,
FP-0040,2026-06-11T12:56:00.000Z,64.5,53.2,61.1,-37.623402,144.982286,
FP-0041,2026-06-11T12:56:00.000Z,,71.4,67.3,-37.614401,144.161414,
FP-0042,2026-06-11T12:56:00.000Z,39.1,71.78,54.7,-38.074713,144.802277,
FP-0043,2026-06-11T12:56:00.000Z,0.0,31.22,28.1,-38.270854,145.705303,
FP-0044,2026-06-11T12:56:00.000Z,70.7,60.48,62.6,-37.288037,145.259069,
FP-0045,2026-06-11T12:56:00.000Z,43.5,14.83,35.2,-37.704199,145.415471,
FP-0046,2026-06-11T12:56:00.000Z,58.5,12.8,50.3,-37.697289,145.623678,
FP-0047,2026-06-11T12:56:00.000Z,32.6,12.11,58.3,-38.393534,144.586853,
FP-0048,2026-06-11T12:56:00.000Z,60.4,86.59,49.1,-37.32146,145.234038,
FP-0049,2026-06-11T12:56:00.000Z,23.2,15.99,48.2,,,
FP-0050,2026-06-11T12:56:00.000Z,0.0,,22.0,,144.751914,
FP-0001,2026-06-11T12:56:05.000Z,0.0,77.64,19.7,-37.838082,145.172513,
FP-0002,2026-06-11T12:56:05.000Z,59.6,74.5,90.3,-37.840737,144.469825,F-MOT-TEMP
FP-0003,2026-06-11T12:56:05.000Z,59.7,74.18,54.7,-37.978592,144.483352,
FP-0004,2026-06-11T12:56:05.000Z,29.7,77.82,82.9,-37.943676,144.327293,
FP-0005,2026-06-11T12:56:05.000Z,32.6,78.42,52.1,-38.239008,145.366009,
FP-0006,2026-06-11T12:56:05.000Z,0.0,73.48,13.1,-37.741443,144.521789,
FP-0007,2026-06-11T12:56:05.000Z,25.0,73.88,52.6,-37.394433,144.680078,
FP-0008,2026-06-11T12:56:05.000Z,0.0,27.72,51.1,-37.749487,144.86282,
FP-0009,2026-06-11T12:56:05.000Z,0.0,86.94,16.8,-37.747368,145.219599,
FP-0011,2026-06-11T12:56:05.000Z,34.9,57.02,58.3,-37.723898,145.17809,
FP-0012,2026-06-11T12:56:05.000Z,33.9,16.74,43.2,-37.957971,145.253025,
FP-0013,2026-06-11T12:56:05.000Z,18.8,66.24,17.6,-37.878403,144.909209,
FP-0014,2026-06-11T12:56:05.000Z,42.6,81.96,52.7,-37.603335,145.069935,
FP-0015,2026-06-11T12:56:05.000Z,22.1,65.61,75.1,-37.625918,144.459664,
FP-0016,2026-06-11T12:56:05.000Z,25.0,78.09,108.0,-37.427834,144.954195,F-MOT-TEMP
FP-0017,2026-06-11T12:56:05.000Z,72.0,79.91,59.3,-38.016037,144.315172,
FP-0018,2026-06-11T12:56:05.000Z,0.0,77.4,51.0,-38.087497,145.165767,
FP-0019,2026-06-11T12:56:05.000Z,0.0,86.25,50.1,-37.242614,144.798406,
FP-0021,2026-06-11T12:56:05.000Z,33.7,50.76,67.9,-38.05215,144.740652,
FP-0022,2026-06-11T12:56:05.000Z,47.2,83.43,31.6,-37.365155,145.056179,
FP-0023,2026-06-11T12:56:05.000Z,0.0,73.78,22.6,-37.495839,145.720441,
FP-0024,2026-06-11T12:56:05.000Z,39.2,82.36,184.1,-37.958339,144.712318,
FP-0025,2026-06-11T12:56:05.000Z,57.0,75.86,75.0,-37.572716,145.22934,
FP-0026,2026-06-11T12:56:05.000Z,0.0,81.78,54.1,-37.319558,145.193353,
FP-0027,2026-06-11T12:56:05.000Z,0.0,73.62,20.1,-37.939999,145.143329,
FP-0028,2026-06-11T12:56:05.000Z,0.0,20.16,33.9,-37.550324,144.924276,F-BAT-LOW
FP-0029,2026-06-11T12:56:05.000Z,0.0,76.75,13.1,-37.784501,145.555074,
FP-0030,2026-06-11T12:56:05.000Z,38.1,75.87,45.7,-37.880203,144.861799,
FP-0031,2026-06-11T12:56:05.000Z,0.0,35.18,19.8,-37.800336,144.700367,
FP-0032,2026-06-11T12:56:05.000Z,0.0,63.78,45.8,-37.386108,145.005822,
FP-0033,2026-06-11T12:56:05.000Z,0.0,36.13,22.4,-37.422453,145.110163,
FP-0035,2026-06-11T12:56:05.000Z,17.7,14.76,42.2,-37.877239,144.41096,
FP-0036,2026-06-11T12:56:05.000Z,53.6,69.7,49.3,-37.802231,144.341213,
FP-0037,2026-06-11T12:56:05.000Z,0.0,59.08,30.1,-38.013513,144.790629,
FP-0038,2026-06-11T12:56:05.000Z,59.0,34.93,63.5,-37.525303,145.474057,
FP-0039,2026-06-11T12:56:05.000Z,67.9,37.98,75.6,-37.642059,145.103382,
FP-0040,2026-06-11T12:56:05.000Z,67.0,53.16,61.4,-37.623343,144.98123,
FP-0041,2026-06-11T12:56:05.000Z,48.4,71.37,67.2,-37.614,144.161987,
FP-0042,2026-06-11T12:56:05.000Z,38.7,71.76,54.6,-38.075198,144.802283,
FP-0043,2026-06-11T12:56:05.000Z,0.0,31.36,28.0,-38.270854,145.705303,
FP-0044,2026-06-11T12:56:05.000Z,73.0,60.45,62.8,-37.287756,145.257976,
FP-0045,2026-06-11T12:56:05.000Z,52.8,14.8,35.5,-37.703873,145.414744,
FP-0046,2026-06-11T12:56:05.000Z,45.0,12.77,50.6,-37.697661,145.624213,
FP-0047,2026-06-11T12:56:05.000Z,40.7,,58.4,,144.586211,
FP-0048,2026-06-11T12:56:05.000Z,45.1,86.57,,,145.234169,
FP-0049,2026-06-11T12:56:05.000Z,34.5,15.97,48.4,-37.784217,144.623016,
FP-0050,2026-06-11T12:56:05.000Z,0.0,89.11,22.0,-37.791529,144.751914,
FP-0001,2026-06-11T12:56:10.000Z,0.0,77.78,19.7,-37.838082,145.172513,
FP-0002,2026-06-11T12:56:10.000Z,54.3,74.47,90.6,-37.840827,144.470678,F-MOT-TEMP
FP-0003,2026-06-11T12:56:10.000Z,,74.16,54.8,-37.978011,144.483009,
FP-0004,2026-06-11T12:56:10.000Z,31.2,77.8,82.8,-37.94385,144.327736,
FP-0005,2026-06-11T12:56:10.000Z,49.7,78.39,52.1,-38.23888,145.366783,
FP-0006,2026-06-11T12:56:10.000Z,0.0,73.62,13.1,-37.741443,144.521789,
FP-0007,2026-06-11T12:56:10.000Z,20.4,73.87,52.4,-37.394202,144.680217,
FP-0008,2026-06-11T12:56:10.000Z,0.0,27.86,50.9,-37.749487,144.86282,
FP-0009,2026-06-11T12:56:10.000Z,0.0,87.08,16.8,-37.747368,145.219599,
FP-0011,2026-06-11T12:56:10.000Z,33.6,57.0,58.2,-37.724282,145.178307,
FP-0012,2026-06-11T12:56:10.000Z,NaN,16.72,43.3,-37.958202,145.252557,
FP-0013,2026-06-11T12:56:10.000Z,15.0,66.23,17.5,-37.878424,144.908973,
FP-0014,2026-06-11T12:56:10.000Z,37.4,81.94,52.9,-37.603221,145.070508,
FP-0015,2026-06-11T12:56:10.000Z,31.9,65.59,74.5,-37.625611,144.459343,
FP-0016,2026-06-11T12:56:10.000Z,29.3,78.07,107.7,-37.427467,144.954188,F-MOT-TEMP
FP-0017,2026-06-11T12:56:10.000Z,71.9,79.87,59.6,-38.01543,144.314329,
FP-0018,2026-06-11T12:56:10.000Z,26.6,77.39,50.9,-38.087665,145.166132,
FP-0019,2026-06-11T12:56:10.000Z,0.0,86.25,49.8,-37.242614,144.798406,
FP-0021,2026-06-11T12:56:10.000Z,38.8,50.74,67.9,-38.051954,144.740087,
FP-0022,2026-06-11T12:56:10.000Z,44.6,83.41,32.1,-37.364689,145.056564,
FP-0023,2026-06-11T12:56:10.000Z,0.0,73.92,22.6,-37.495839,145.720441,
FP-0024,2026-06-11T12:56:10.000Z,48.0,82.34,63.7,-37.957912,144.712853,
FP-0025,2026-06-11T12:56:10.000Z,51.6,75.83,74.9,-37.57236,145.228661,
FP-0026,2026-06-11T12:56:10.000Z,0.0,81.78,53.7,-37.319558,145.193353,
FP-0027,2026-06-11T12:56:10.000Z,0.0,73.76,20.1,-37.939999,145.143329,
FP-0028,2026-06-11T12:56:10.000Z,0.0,20.3,33.8,-37.550324,144.924276,F-BAT-LOW
FP-0029,2026-06-11T12:56:10.000Z,0.0,,,-37.784501,145.555074,
FP-0030,2026-06-11T12:56:10.000Z,29.5,75.85,45.8,-37.880519,144.861558,
FP-0031,2026-06-11T12:56:10.000Z,0.0,35.32,19.8,-37.800336,144.700367,
FP-0032,2026-06-11T12:56:10.000Z,0.0,63.78,45.4,-37.386108,145.005822,
FP-0033,2026-06-11T12:56:10.000Z,0.0,36.27,22.4,-37.422453,145.110163,
FP-0035,2026-06-11T12:56:10.000Z,25.2,14.75,42.0,-37.877166,144.411348,
FP-0036,2026-06-11T12:56:10.000Z,62.4,69.67,49.5,-37.802993,144.341427,
FP-0037,2026-06-11T12:56:10.000Z,0.0,59.08,30.0,-38.013513,144.790629,
FP-0038,2026-06-11T12:56:10.000Z,65.5,34.89,,-37.525257,,
FP-0039,2026-06-11T12:56:10.000Z,74.3,37.95,75.9,-37.642292,145.104519,
FP-0040,2026-06-11T12:56:10.000Z,,53.13,61.9,,144.980235,
FP-0041,2026-06-11T12:56:10.000Z,47.5,,67.2,,144.162537,
FP-0042,2026-06-11T12:56:10.000Z,27.7,71.74,54.3,-38.075542,144.802328,
FP-0043,2026-06-11T12:56:10.000Z,0.0,31.5,27.9,-38.270854,145.705303,
FP-0044,2026-06-11T12:56:10.000Z,68.0,60.41,63.1,-37.287263,145.257103,
FP-0045,2026-06-11T12:56:10.000Z,40.7,14.78,35.9,-37.703538,145.414258,
FP-0046,2026-06-11T12:56:10.000Z,26.1,12.76,50.6,-37.697832,145.624564,
FP-0047,2026-06-11T12:56:10.000Z,39.3,12.06,58.5,-38.393374,144.585592,
FP-0048,2026-06-11T12:56:10.000Z,38.4,86.55,49.2,-37.320464,145.234408,
FP-0049,2026-06-11T12:56:10.000Z,-45.7,15.95,48.3,-37.784142,144.623531,
FP-0050,2026-06-11T12:56:10.000Z,0.0,89.11,22.0,-37.791529,144.751914,
FP-0001,2026-06-11T12:56:15.000Z,0.0,77.92,19.7,-37.838082,145.172513,
FP-0001,2026-06-11T12:56:15.000Z,0.0,77.92,19.7,-37.838082,145.172513,
FP-0002,2026-06-11T12:56:15.000Z,58.0,74.44,91.2,-37.840858,144.471595,F-MOT-TEMP
FP-0003,2026-06-11T12:56:15.000Z,37.4,74.14,55.0,-37.977567,144.482824,
FP-0004,2026-06-11T12:56:15.000Z,25.1,77.78,82.5,-37.943984,144.328097,
FP-0005,2026-06-11T12:56:15.000Z,55.0,78.36,52.3,-38.238799,145.367654,
FP-0006,2026-06-11T12:56:15.000Z,0.0,73.76,13.1,-37.741443,144.521789,
FP-0007,2026-06-11T12:56:15.000Z,28.6,73.85,52.6,-37.393869,144.680381,
FP-0008,2026-06-11T12:56:15.000Z,0.0,28.0,50.6,-37.749487,144.86282,
FP-0009,2026-06-11T12:56:15.000Z,0.0,87.22,16.8,-37.747368,145.219599,
FP-0011,2026-06-11T12:56:15.000Z,33.5,56.98,58.0,-37.724635,145.178592,
FP-0012,2026-06-11T12:56:15.000Z,36.9,16.7,43.4,-37.958425,145.252044,
FP-0013,2026-06-11T12:56:15.000Z,25.9,66.22,17.7,-37.878446,144.908563,
FP-0014,2026-06-11T12:56:15.000Z,31.3,81.92,52.8,-37.603128,145.070988,
FP-0015,2026-06-11T12:56:15.000Z,36.2,65.57,74.2,-37.625265,,
FP-0016,2026-06-11T12:56:15.000Z,19.9,78.06,107.6,-37.427223,144.954127,F-MOT-TEMP
FP-0017,2026-06-11T12:56:15.000Z,60.6,79.84,59.7,-38.015078,144.313476,
FP-0018,2026-06-11T12:56:15.000Z,17.5,77.38,50.9,-38.087778,145.16637,
FP-0019,2026-06-11T12:56:15.000Z,0.0,86.25,49.6,-37.242614,144.798406,
FP-0021,2026-06-11T12:56:15.000Z,39.7,50.72,67.6,-38.051852,144.73947,
FP-0022,2026-06-11T12:56:15.000Z,52.1,83.38,32.5,-37.364182,145.057081,
FP-0023,2026-06-11T12:56:15.000Z,0.0,74.06,22.6,-37.495839,145.720441,
FP-0024,2026-06-11T12:56:15.000Z,44.8,82.31,63.6,-37.957495,144.713328,
FP-0025,2026-06-11T12:56:15.000Z,55.3,75.8,75.0,-37.572155,145.227828,
FP-0026,2026-06-11T12:56:15.000Z,0.0,81.78,53.2,-37.319558,145.193353,
FP-0027,2026-06-11T12:56:15.000Z,0.0,73.9,20.1,-37.939999,145.143329,
FP-0028,2026-06-11T12:56:15.000Z,0.0,20.44,217.4,-37.550324,144.924276,F-BAT-LOW
FP-0029,2026-06-11T12:56:15.000Z,0.0,76.75,13.1,-37.784501,145.555074,
FP-0030,2026-06-11T12:56:15.000Z,38.1,75.83,45.9,-37.880952,144.861307,
FP-0031,2026-06-11T12:56:15.000Z,0.0,35.46,19.7,-37.800336,144.700367,
FP-0032,2026-06-11T12:56:15.000Z,0.0,63.78,45.1,-37.386108,145.005822,
FP-0033,2026-06-11T12:56:15.000Z,0.0,36.41,22.3,-37.422453,145.110163,
FP-0035,2026-06-11T12:56:15.000Z,36.5,14.73,41.8,-37.877165,144.411927,
FP-0036,2026-06-11T12:56:15.000Z,61.0,69.64,50.1,-37.803756,144.34147,
FP-0037,2026-06-11T12:56:15.000Z,0.0,59.07,29.8,-38.013513,144.790629,
FP-0038,2026-06-11T12:56:15.000Z,54.9,34.86,63.8,-37.525216,145.475953,
FP-0039,2026-06-11T12:56:15.000Z,83.3,37.9,76.3,-37.642397,145.105829,
FP-0040,2026-06-11T12:56:15.000Z,49.7,53.1,61.8,-37.623369,144.979451,
FP-0041,2026-06-11T12:56:15.000Z,35.0,71.33,66.8,-37.613291,144.162935,
FP-0042,2026-06-11T12:56:15.000Z,21.3,71.73,54.1,-38.075809,144.802332,
FP-0043,2026-06-11T12:56:15.000Z,0.0,31.64,27.8,-38.270854,145.705303,
FP-0044,2026-06-11T12:56:15.000Z,72.2,60.37,63.3,-37.286936,145.256045,
FP-0045,2026-06-11T12:56:15.000Z,35.6,14.76,36.0,-37.703171,145.41394,
FP-0046,2026-06-11T12:56:15.000Z,24.5,12.74,50.5,-37.697973,145.624908,
FP-0047,2026-06-11T12:56:15.000Z,39.3,12.04,58.3,-38.393186,144.585012,
FP-0048,2026-06-11T12:56:15.000Z,37.5,86.53,49.2,-37.32004,145.23466,
FP-0049,2026-06-11T12:56:15.000Z,32.3,15.93,212.4,-37.783984,144.624002,
FP-0050,2026-06-11T12:56:15.000Z,0.0,89.11,22.0,-37.791529,144.751914,
FP-0001,2026-06-11T12:56:20.000Z,0.0,78.06,19.6,-37.838082,145.172513,
FP-0002,2026-06-11T12:56:20.000Z,61.2,74.4,91.9,-37.840666,144.472534,F-MOT-TEMP
FP-0003,2026-06-11T12:56:20.000Z,55.2,74.11,55.0,-37.976928,144.48249,
FP-0004,2026-06-11T12:56:20.000Z,24.1,77.77,82.4,-37.944103,144.328449,
FP-0005,2026-06-11T12:56:20.000Z,61.6,78.33,52.6,-38.238543,145.368579,
FP-0006,2026-06-11T12:56:20.000Z,0.0,73.9,13.1,-37.741443,144.521789,
FP-0007,2026-06-11T12:56:20.000Z,39.9,73.83,52.6,-37.393407,144.680618,
FP-0008,2026-06-11T12:56:20.000Z,0.0,28.14,50.4,-37.749487,144.86282,
FP-0009,2026-06-11T12:56:20.000Z,0.0,87.36,16.8,-37.747368,145.219599,
FP-0011,2026-06-11T12:56:20.000Z,34.4,56.96,57.9,-37.724992,145.178896,
FP-0012,2026-06-11T12:56:20.000Z,29.3,16.68,43.3,-37.958544,145.251604,
FP-0013,2026-06-11T12:56:20.000Z,34.8,66.2,17.9,-37.878563,144.908031,
FP-0014,2026-06-11T12:56:20.000Z,14.8,81.91,52.3,-37.603084,145.071215,
FP-0015,2026-06-11T12:56:20.000Z,29.7,65.55,73.8,-37.624961,144.458706,
FP-0016,2026-06-11T12:56:20.000Z,13.1,78.05,107.2,-37.427062,144.954083,F-MOT-TEMP
FP-0017,2026-06-11T12:56:20.000Z,65.9,79.8,59.6,-38.014583,144.312639,
FP-0018,2026-06-11T12:56:20.000Z,32.7,77.36,50.9,-38.087939,145.166848,
FP-0019,2026-06-11T12:56:20.000Z,0.0,86.25,49.3,-37.242614,144.798406,
FP-0021,2026-06-11T12:56:20.000Z,51.0,,,-38.051582,144.738735,
FP-0022,2026-06-11T12:56:20.000Z,38.9,83.36,32.7,-37.363787,145.057437,
FP-0023,2026-06-11T12:56:20.000Z,0.0,74.2,22.5,-37.495839,145.720441,
FP-0024,2026-06-11T12:56:20.000Z,40.0,82.29,63.6,-37.957172,144.713813,
FP-0025,2026-06-11T12:56:20.000Z,62.7,75.77,75.0,-37.572132,145.226838,
FP-0026,2026-06-11T12:56:20.000Z,0.0,81.78,52.8,-37.319558,145.193353,
FP-0027,2026-06-11T12:56:20.000Z,0.0,74.04,20.1,,145.143329,
FP-0028,2026-06-11T12:56:20.000Z,0.0,20.58,33.5,-37.550324,144.924276,F-BAT-LOW
FP-0029,2026-06-11T12:56:20.000Z,0.0,76.75,13.1,-37.784501,145.555074,
FP-0030,2026-06-11T12:56:20.000Z,53.8,75.8,46.2,-37.881575,144.860984,
FP-0031,2026-06-11T12:56:20.000Z,-71.5,35.6,19.7,-37.800336,144.700367,
FP-0032,2026-06-11T12:56:20.000Z,0.0,63.78,44.7,-37.386108,145.005822,
FP-0033,2026-06-11T12:56:20.000Z,0.0,36.55,,,145.110163,
FP-0035,2026-06-11T12:56:20.000Z,35.6,14.71,41.8,-37.877216,144.412488,
FP-0036,2026-06-11T12:56:20.000Z,53.0,69.61,50.2,-37.804418,144.341516,
FP-0037,2026-06-11T12:56:20.000Z,0.0,59.07,29.6,-38.013513,144.790629,
FP-0038,2026-06-11T12:56:20.000Z,54.6,34.83,63.8,-37.525211,145.476814,
FP-0039,2026-06-11T12:56:20.000Z,92.0,37.85,76.6,-37.642276,145.107275,
FP-0040,2026-06-11T12:56:20.000Z,43.9,109.2,61.7,-37.623417,144.978761,
FP-0041,2026-06-11T12:56:20.000Z,40.0,71.3,66.7,-37.612972,144.163422,
FP-0042,2026-06-11T12:56:20.000Z,11.1,71.72,53.7,-38.075947,144.802342,
FP-0043,2026-06-11T12:56:20.000Z,0.0,31.78,27.8,-38.270854,145.705303,
FP-0044,2026-06-11T12:56:20.000Z,69.1,60.34,63.7,-37.286654,145.255017,
FP-0045,2026-06-11T12:56:20.000Z,36.5,14.74,36.2,-37.702774,145.413653,
FP-0046,2026-06-11T12:56:20.000Z,25.9,12.73,50.3,-37.69811,145.625279,
FP-0047,2026-06-11T12:56:20.000Z,26.1,12.03,58.1,-38.393106,144.584609,
FP-0048,2026-06-11T12:56:20.000Z,38.5,86.51,49.0,-37.319626,145.234969,
FP-0049,2026-06-11T12:56:20.000Z,32.6,15.91,48.3,-37.783853,144.624491,
FP-0050,2026-06-11T12:56:20.000Z,0.0,89.11,22.0,-37.791529,144.751914,
FP-0001,2026-06-11T12:56:25.000Z,0.0,78.2,19.6,-37.838082,145.172513,
FP-0002,2026-06-11T12:56:25.000Z,57.0,74.37,206.6,-37.840488,144.473408,F-MOT-TEMP
FP-0003,2026-06-11T12:56:25.000Z,58.2,74.08,55.2,-37.976239,144.482191,
FP-0004,2026-06-11T12:56:25.000Z,,77.75,82.6,,144.328924,
FP-0005,2026-06-11T12:56:25.000Z,73.4,78.29,53.0,-38.23829,145.369703,
FP-0006,2026-06-11T12:56:25.000Z,0.0,74.04,13.1,-37.741443,144.521789,
FP-0007,2026-06-11T12:56:25.000Z,38.2,73.81,52.6,-37.392971,144.680864,
FP-0008,2026-06-11T12:56:25.000Z,0.0,28.28,50.1,-37.749487,144.86282,
FP-0009,2026-06-11T12:56:25.000Z,0.0,,16.8,-37.747368,,
FP-0011,2026-06-11T12:56:25.000Z,40.4,56.94,58.0,-37.725365,145.179328,
FP-0012,2026-06-11T12:56:25.000Z,34.6,16.67,43.7,-37.95875,145.251122,
FP-0013,2026-06-11T12:56:25.000Z,44.6,66.18,18.1,-37.87863,144.907329,
FP-0014,2026-06-11T12:56:25.000Z,24.5,81.9,52.2,-37.602938,145.071555,
FP-0015,2026-06-11T12:56:25.000Z,28.4,65.54,73.3,-37.624649,144.458491,
FP-0016,2026-06-11T12:56:25.000Z,13.8,78.04,106.3,-37.42689,144.954102,F-MOT-TEMP
FP-0017,2026-06-11T12:56:25.000Z,62.8,79.77,59.7,-38.014237,144.311743,
FP-0018,2026-06-11T12:56:25.000Z,20.1,77.35,50.6,-38.088016,145.167152,
FP-0019,2026-06-11T12:56:25.000Z,0.0,86.25,49.0,-37.242614,144.798406,
FP-0021,2026-06-11T12:56:25.000Z,66.6,50.66,67.9,-38.051085,144.737885,
FP-0022,2026-06-11T12:56:25.000Z,45.6,83.33,33.0,-37.363325,145.057857,
FP-0023,2026-06-11T12:56:25.000Z,0.0,74.34,22.5,,145.720441,
FP-0024,2026-06-11T12:56:25.000Z,47.5,82.26,63.5,-37.95686,144.714455,
FP-0025,2026-06-11T12:56:25.000Z,,75.73,,-37.571761,145.225629,
FP-0026,2026-06-11T12:56:25.000Z,0.0,81.78,52.4,-37.319558,145.193353,
FP-0027,2026-06-11T12:56:25.000Z,0.0,74.18,20.1,-37.939999,145.143329,
FP-0028,2026-06-11T12:56:25.000Z,0.0,20.72,33.4,-37.550324,144.924276,F-BAT-LOW
FP-0029,2026-06-11T12:56:25.000Z,0.0,76.75,13.1,-37.784501,145.555074,
FP-0030,2026-06-11T12:56:25.000Z,57.7,75.77,46.5,-37.882242,144.860632,
FP-0031,2026-06-11T12:56:25.000Z,0.0,35.74,19.7,-37.800336,144.700367,
FP-0032,2026-06-11T12:56:25.000Z,0.0,63.78,44.4,-37.386108,145.005822,
FP-0033,2026-06-11T12:56:25.000Z,0.0,36.69,22.3,-37.422453,145.110163,
FP-0035,2026-06-11T12:56:25.000Z,45.4,14.68,42.1,-37.877182,144.413207,
FP-0036,2026-06-11T12:56:25.000Z,55.9,69.58,50.4,-37.805116,144.34157,
FP-0037,2026-06-11T12:56:25.000Z,0.0,59.07,29.5,-38.013513,144.790629,
FP-0038,2026-06-11T12:56:25.000Z,46.2,34.81,63.9,-37.525212,145.477543,
FP-0039,2026-06-11T12:56:25.000Z,86.9,134.47,76.9,-37.642172,145.108642,
FP-0040,2026-06-11T12:56:25.000Z,46.7,53.05,61.7,-37.623604,144.978062,
FP-0040,2026-06-11T12:56:25.000Z,46.7,53.05,61.7,-37.623604,144.978062,
FP-0041,2026-06-11T12:56:25.000Z,36.1,71.28,66.8,-37.612636,144.163803,
FP-0042,2026-06-11T12:56:25.000Z,13.1,71.71,53.4,-38.076108,144.80238,
FP-0043,2026-06-11T12:56:25.000Z,0.0,31.92,27.7,-38.270854,145.705303,
FP-0044,2026-06-11T12:56:25.000Z,69.3,60.3,63.9,-37.286211,145.25408,
FP-0045,2026-06-11T12:56:25.000Z,33.0,14.72,36.2,-37.702383,145.413484,
FP-0046,2026-06-11T12:56:25.000Z,27.8,12.71,50.3,-37.698223,145.625695,
FP-0047,2026-06-11T12:56:25.000Z,8.6,12.02,57.7,-38.393062,144.584484,
FP-0048,2026-06-11T12:56:25.000Z,48.4,86.48,49.2,-37.319183,145.235487,
FP-0049,2026-06-11T12:56:25.000Z,26.7,15.9,48.5,-37.783737,144.624887,
FP-0050,2026-06-11T12:56:25.000Z,0.0,89.11,22.0,-37.791529,144.751914,
FP-0001,2026-06-11T12:56:30.000Z,0.0,78.34,19.6,-37.838082,145.172513,
FP-0002,2026-06-11T12:56:30.000Z,ERR,74.34,92.8,-37.840437,144.474355,F-MOT-TEMP
FP-0003,2026-06-11T12:56:30.000Z,59.6,74.04,55.7,-37.975557,144.48181,
FP-0004,2026-06-11T12:56:30.000Z,42.0,77.73,83.0,-37.944354,144.329558,
FP-0005,2026-06-11T12:56:30.000Z,72.0,78.25,53.3,-38.23806,145.370812,
FP-0006,2026-06-11T12:56:30.000Z,0.0,74.18,13.1,-37.741443,144.521789,
FP-0007,2026-06-11T12:56:30.000Z,40.5,73.79,52.5,-37.392497,144.681093,
FP-0008,2026-06-11T12:56:30.000Z,0.0,28.42,49.9,-37.749487,144.86282,
FP-0009,2026-06-11T12:56:30.000Z,0.0,87.64,16.8,-37.747368,145.219599,
FP-0011,2026-06-11T12:56:30.000Z,43.5,56.92,58.0,-37.725799,145.179744,
FP-0012,2026-06-11T12:56:30.000Z,33.7,16.65,43.8,-37.958827,145.250597,
FP-0013,2026-06-11T12:56:30.000Z,40.8,66.15,18.8,-37.878721,144.906693,
FP-0014,2026-06-11T12:56:30.000Z,39.6,81.88,52.1,-37.602656,145.072069,
FP-0015,2026-06-11T12:56:30.000Z,33.4,65.52,73.1,-37.624297,144.458207,
FP-0016,2026-06-11T12:56:30.000Z,10.5,78.03,105.5,-37.426767,144.95416,F-MOT-TEMP
FP-0017,2026-06-11T12:56:30.000Z,51.6,79.74,59.8,-38.014022,144.310971,
FP-0018,2026-06-11T12:56:30.000Z,26.3,77.33,50.6,-38.088075,145.167563,
FP-0019,2026-06-11T12:56:30.000Z,0.0,86.25,48.7,-37.242614,144.798406,
FP-0021,2026-06-11T12:56:30.000Z,58.9,50.62,68.0,-38.050634,144.737146,
FP-0022,2026-06-11T12:56:30.000Z,41.7,83.31,33.3,-37.362969,145.058339,
FP-0023,2026-06-11T12:56:30.000Z,0.0,74.48,22.5,-37.495839,145.720441,
FP-0024,2026-06-11T12:56:30.000Z,38.6,82.24,63.4,-37.956581,144.714954,
